20150083|FLO|V|1|0|5|
20150083|PIT|H|1|1|16|
20150083|FLO|V|2|0|16|
20150083|PIT|H|2|0|12|
20150083|FLO|V|3|2|11|
20150083|PIT|H|3|1|5|
20150083|FLO|V|4|0|1|
20150083|PIT|H|4|1|2|
20150083|FLO|V|T|2|33|
20150083|PIT|H|T|3|35|
20150084|NYI|V|1|1|14|
20150084|CLM|H|1|0|12|
20150084|NYI|V|2|0|10|
20150084|CLM|H|2|0|13|
20150084|NYI|V|3|3|5|
20150084|CLM|H|3|0|12|
20150084|NYI|V|T|4|29|
20150084|CLM|H|T|0|37|
20150085|STL|V|1|0|17|
20150085|MON|H|1|1|11|
20150085|STL|V|2|0|11|
20150085|MON|H|2|1|13|
20150085|STL|V|3|0|10|
20150085|MON|H|3|1|12|
20150085|STL|V|T|0|38|
20150085|MON|H|T|3|36|
20150086|TB|V|1|0|10|
20150086|NAS|H|1|1|12|
20150086|TB|V|2|3|8|
20150086|NAS|H|2|2|9|
20150086|TB|V|3|1|10|
20150086|NAS|H|3|1|11|
20150086|TB|V|4|0|1|
20150086|NAS|H|4|0|1|
20150086|TB|V|T|4|29|
20150086|NAS|H|T|4|33|
20150087|WAS|V|1|1|7|
20150087|CAL|H|1|1|7|
20150087|WAS|V|2|3|13|
20150087|CAL|H|2|0|4|
20150087|WAS|V|3|2|10|
20150087|CAL|H|3|1|8|
20150087|WAS|V|T|6|30|
20150087|CAL|H|T|2|19|
20150088|TOR|V|1|1|6|
20150088|BUF|H|1|0|12|
20150088|TOR|V|2|0|11|
20150088|BUF|H|2|0|12|
20150088|TOR|V|3|0|4|
20150088|BUF|H|3|1|10|
20150088|TOR|V|4|0|3|
20150088|BUF|H|4|0|1|
20150088|TOR|V|T|1|24|
20150088|BUF|H|T|1|35|
20150089|PHI|V|1|2|15|
20150089|BOS|H|1|2|12|
20150089|PHI|V|2|0|10|
20150089|BOS|H|2|2|11|
20150089|PHI|V|3|2|11|
20150089|BOS|H|3|0|6|
20150089|PHI|V|4|1|1|
20150089|BOS|H|4|0|1|
20150089|PHI|V|T|5|37|
20150089|BOS|H|T|4|30|
20150090|DET|V|1|0|5|
20150090|EDM|H|1|1|11|
20150090|DET|V|2|0|11|
20150090|EDM|H|2|2|11|
20150090|DET|V|3|1|13|
20150090|EDM|H|3|0|6|
20150090|DET|V|T|1|29|
20150090|EDM|H|T|3|28|
20150091|CAR|V|1|0|5|
20150091|COL|H|1|0|9|
20150091|CAR|V|2|0|5|
20150091|COL|H|2|0|7|
20150091|CAR|V|3|0|8|
20150091|COL|H|3|0|9|
20150091|CAR|V|4|1|1|
20150091|COL|H|4|0|1|
20150091|CAR|V|T|1|19|
20150091|COL|H|T|0|26|
20150092|CAR|V|1|1|5|
20150092|DET|V|1|1|5|
20150092|TOR|V|1|1|5|
20150092|NYR|H|1|0|6|
20150092|CAR|V|2|0|14|
20150092|DET|V|2|0|14|
20150092|TOR|V|2|0|14|
20150092|NYR|H|2|1|10|
20150092|CAR|V|3|0|16|
20150092|DET|V|3|0|16|
20150092|TOR|V|3|0|16|
20150092|NYR|H|3|3|11|
20150092|CAR|V|T|1|35|
20150092|DET|V|T|1|35|
20150092|TOR|V|T|1|35|
20150092|NYR|H|T|4|27|
20150093|DAL|V|1|2|9|
20150093|PIT|H|1|0|11|
20150093|DAL|V|2|2|12|
20150093|PIT|H|2|1|9|
20150093|DAL|V|3|0|2|
20150093|PIT|H|3|0|14|
20150093|DAL|V|T|4|23|
